type,news,shared_site_name,source
fake,"İsrail polisi, Gazze’ye yardım taşıyan tır şoförlerini durdurup dövüyor.

Bombalardan kurtulabilen Gazzelilerin 
açlıktan ölmesi için uğraşıyorlar!",https://x.com/ne_kadarolduTR/status/1761768545916961201?s=20,https://www.dogrulukpayi.com/dogruluk-kontrolu/israilli-polisin-filistinli-sofore-saldirdigi-video-guncel-mi
fake,İsrail bükücü..,https://x.com/kucuk_hemze/status/1723738187153952975?s=61,https://www.dogrulukpayi.com/dogruluk-kontrolu/video-israil-askerini-etkisiz-hale-getiren-filistinlileri-mi-gosteriyor
fake,"Bu etki ajansının bunun hesabını istemek için daha ne yapması gerekiyor?

Buna kim dur artık diyecek?",https://twitter.com/MediaMuhtari/status/1721763927938236593?s=20,https://www.dogrulukpayi.com/dogruluk-kontrolu/netanyahu-1-milyon-filistinli-nin-turkiye-vatandasligina-gecmesi-konusunda-erdogan-ile-anlasti-mi
fake,"Para karşılığında sığınmacı almak, paranın tamamının işgaline izin vermektir.
Bu sadece ihanettir.",https://twitter.com/nasuhbektas/status/1721812975873306637?s=20,https://www.dogrulukpayi.com/dogruluk-kontrolu/netanyahu-1-milyon-filistinli-nin-turkiye-vatandasligina-gecmesi-konusunda-erdogan-ile-anlasti-mi
fake,"✔️Netanyahu'dan çok önemli Son dakika Türkiye açıklaması :

✔️""2 milyar dolar $ karşılığı 1 milyon Filistinlinin Türk vatandaşı olması, Türkiye'de yaşaması konusunda Erdoğan'la anlaştık.""

✔️Umarım yalan söylüyordur
 ✔️korktuğumuzdan başımıza mı geliyor?",https://twitter.com/Neyzenteyfikkk/status/1721657954720497797?s=20,https://www.dogrulukpayi.com/dogruluk-kontrolu/netanyahu-1-milyon-filistinli-nin-turkiye-vatandasligina-gecmesi-konusunda-erdogan-ile-anlasti-mi
fake,Rusya Dışişleri Bakanlığı :1967 sınırları içerisinde Doğu Kudüs olan bağımsız bir Filistin'in saklanmasını sağlamayınız,https://twitter.com/ConflictTR/status/1710628171144364123?s=20,https://www.dogrulukpayi.com/dogruluk-kontrolu/rusya-disisleri-bakanligi-7-ekim-israil-filistin-catismalarindan-sonra-bagimsiz-filistin-devletinin-kurulmasina-destek-aciklamasi-yapti-mi
fake,"İsrail polisi, Cumartesi günü Kudüs'teki ABD Büyükelçiliği önünde düzenlenen bir gösteri sırasında Filistinli bir çocuğu boğarak şehit etti.
Müslüman olduğu için haberlere bile konu olmadı.",https://twitter.com/nkaya_siyar/status/1611878094406832129,https://www.dogrulukpayi.com/dogruluk-kontrolu/video-israil-polisinin-filistinli-bir-cocugu-bogdugu-ani-mi-gosteriyor
fake,"Uygulanan Küresel BOYKOTSebebiyle Avrupa'da Çok SayıdaŞubesi Kapanan ve KapanmakÜzere Olan Starbucks SitesineFilistin 'i 🇵🇸Temsilen 🍉Karpuz'luFincan Koymaya Başladı.",https://twitter.com/ErdemOzveren571/status/1747656038587793531,https://www.malumatfurus.org/starbucks-filistin-karpuz-motifli-bardak/
fake,"İşgalci İsrail'e destek verdikten sonra boykot edilen Starbucks'ın, Filistin simgelerinden karpuz motifli bardağın piyasaya sürülmesi dikkat çekti.",https://twitter.com/islamistagenda/status/1747665963737051631,https://www.malumatfurus.org/starbucks-filistin-karpuz-motifli-bardak/
fake,"İşgalci İsrail'e destek verdikten sonra boykot edilen Starbucks'ın, Filistin simgelerinden karpuz motifli bardağın piyasaya sürülmesi dikkat çekti.

Starbucks'ın bu tutumu, boykotun işe yaramadığını ve boykota devam yorumlarını beraberinde getirdi.",https://twitter.com/HlidbVeld1/status/1747693271273357718,https://www.malumatfurus.org/starbucks-filistin-karpuz-motifli-bardak/
fake,Gazze saldırılarında İsrail'e destek veren boykot çağrıları ile başı dertte olan kahve zinciri Starbucks karpuz motifli bardakları satmaya başladı.,https://twitter.com/TurhanBozkurTV/status/1747670863103639587,https://www.malumatfurus.org/starbucks-filistin-karpuz-motifli-bardak/
fake,"#Starbucks # Filistin'de 
milli sembolü karpuz mu?😲

😡Bu alçaklar o kadar para kaybetmiş demek ki.

#Boykot etkili olmuş.

""BAY BAY EKREM""
Sen ne destek olana kadar versen de İtraili çöplüğüne gömeceğiz...",https://twitter.com/ilbisa3/status/1747918231824699470,https://www.malumatfurus.org/starbucks-filistin-karpuz-motifli-bardak/
fake,"Küresel boykot baskısı altında Starbucks, Filistin direnişinin sembolü karpuz görsel kupalarını yeniden piyasaya sürdü. Aylar önce çıktığı iddia edilen kupaların yeniden raflara dizilmesine tepki gösterdi.",https://twitter.com/trhaber_com/status/1747707863664042390,https://www.malumatfurus.org/starbucks-filistin-karpuz-motifli-bardak/
fake,Tahminen 8-9 yaşlarında bir Filistinli kardeşinin kalacağını düşünmüş. Tekrar tekrar birbirlerine sarılarak ağlamaya başladılar.,https://twitter.com/ewnuryy/status/1391943237422698496,https://www.malumatfurus.org/oldugunu-sandigi-kardesine-sarilan/
fake,“Kardeşinin öldüğünü düşünmüş. Onu tekrar görünce birbirlerine sarılarak ağlamaya başlamışlar..,x,https://www.malumatfurus.org/oldugunu-sandigi-kardesine-sarilan/
fake,"Edward Said'e, İsrail'de taşların neden dağıtıldığı sorulduğunda ""çocuğum bir gün bana, 'baba savaşta ne yaptın' diye sorarsa, alçaklığa, haksızlığa taştan vazgeçeceğim"" dedi. Haksızlığa, alçaklığa itiraz edenler oldukça, ezilenin taşı, zalimin harcama kaybetmek olmaz.",https://twitter.com/irfanaktans/status/996074938657378304,https://www.malumatfurus.org/edward-said-israilli-askerlere-tas/
fake,"""Özgür Filistin"" demiş Messi, ""Hepimiz Filistinleyiz"" demiş Ronaldo! Çok teşekkür ederim Messi! Ronaldo'ya çok şey oldu!",https://mobile.twitter.com/yavuzselimkurt/status/488393055268270080,https://www.malumatfurus.org/messi-ronaldo-filistine-destek/#google_vignette
fake,"Cristiano Ronaldo'yu değerli kılan sadece performans değil. Portekizli yıldız, futbolunun yanı sıra sosyal yaşamıyla da bir çok taraftarın dikkatini çekiyor.",https://mobile.twitter.com/yenisafakspor/status/942043278551257088,https://www.malumatfurus.org/messi-ronaldo-filistine-destek/
fake,"Çocukların masum Dünyasını kirletemiyeceksiniz,kirlenen sizin Dünyanız ve Ahiretiniz olacak…

Katil İsrail
işgalci israil
Terörist israil…….",https://www.instagram.com/reel/CyQb7hOqzit/?utm_source=ig_embed&ig_rid=49c332fa-d372-4229-9529-1e3323d8319b,https://www.malumatfurus.org/kizina-ucak-ve-bomba-seslerinin-bir-oyun-oldugunu-ogretmis/
real,"Gazze’de gönüllü olarak görev yapan Fas asıllı Fransız hemşire İmane Maarifi, Filistin toplumunda kadınların hayatın merkezinde olduğunu ve büyük saygı gördüğünü söyledi ⤵️
— İnsani yardım görevlisi olarak Gazze’ye gitmek isteyenler için kadın olmak daha iyi
— Gerçekten bir avantaj çünkü Filistinlilerin kadına, kadınlara saygı duyduğunu ve kadının hayatın merkezinde olduğunu bilmek gerekiyor",https://twitter.com/anadoluajansi/status/1898033397882028541,AA
real,"❝Kim bilir kaç Filistinlinin öldüğü ve hala açlıktan ölmeye devam ettiği konuşulurken gülüyordunuz. Şaka yapıyorsunuz ve gülüyorsunuz. Bu komik değil❞

AP Milletvekili Marc Botenga, AP Genel Kurulunda Gazze'de İsrail ablukası nedeniyle kötüleşen insani durumun görüşülmesi sırasında AB Konseyini temsil eden Bakan Adam Szlapka'nın şakalaşmasına tepki gösterdi",https://twitter.com/anadoluajansi/status/1900152360233578974,AA
real,"BM Raportörü Rajagopal, ABD Başkanı Trump'ın Gazze'yi ""devralma"" ve Filistinlileri zorla yerinden etme planına ilişkin AA'ya değerlendirmelerde bulundu ⤵️

— Gazze'de yaşayan Filistinlilerin toplu olarak sınır dışı edilebileceği fikri temelde bir ""fantezi""

— Bu asla gerçekleşmeyecek. Eğer böyle bir şey olursa, bu son birkaç yüzyıldaki uluslararası hukukun en büyük ihlallerinden biri olur",https://twitter.com/anadoluajansi/status/1898012007208534297,AA
real,"❝Ben Filistinli bir kadınım, yaşıyorum ama bu bir yaşam değil❞

Dünya kadınları 8 Mart'ı kutlarken, Gazze'dekiler ""hayatta kalma savaşı"" veriyor",https://twitter.com/anadoluajansi/status/1898398733374570585,AA
real,"— Ramazan ayını tadamadık, hissetmedik. Evimiz ve camilerimizin hepsi enkaz

— Geçen Ramazan imkânımız vardı ve evlerimizdeydik

— Eski Ramazanlar hayırlı ve bereketliydi. Bu Ramazan gibi değildi

Tüp ve yakıt sıkıntısının yaşandığı Gazze'de Filistinliler, odun ateşiyle iftarlarını hazırlıyor",https://twitter.com/anadoluajansi/status/1899294212690190470,AA
real,"Filistin yanlısı aktivist grubu Palestine Action, ABD Başkanı Trump’ın İskoçya’daki Turnberry golf sahasına ""Gazze satılık değil"" yazdı",https://twitter.com/anadoluajansi/status/1898373139802763427,AA
real,"Türk Kızılay, Türkiye'den Gazze'ye ulaştırılan ramazan yardımlarıyla yıkılan evlerinin enkazı üstünde iftar yapan ailenin görüntülerini paylaştı",https://twitter.com/anadoluajansi/status/1901257147431731348,AA
real,"İsrail'in hastanelere hayati önem taşıyan cihazların girişini engellemesi yenidoğanların hayatını riske atıyor

Gazze’deki Hasta Dostları Hastanesi’nin yenidoğan yoğun bakım ünitesinde bulunan bebekler, yeterli ısıtmalı kuvöz bulunmaması nedeniyle yaşam mücadelesi veriyor",https://twitter.com/anadoluajansi/status/1899852894746161174,AA
real,"İsrail'in elektrik tedarikini durdurma kararı aldığı Gazze Şeridi 17 aydır karanlıkta

• Hastaneler ve sağlık merkezleri birçok kez faaliyetlerini durdurmak zorunda kaldı
• Su arıtma tesisleri devre dışı kaldı
• Fırınlar çalışamaz hale geldi",https://twitter.com/anadoluajansi/status/1899226306476224654,AA
real,"İsrail ordusunun, ateşkese rağmen Gazze Şeridi’nin orta bölgelerine düzenlediği hava saldırısında 4 Filistinli yaşamını yitirdi",https://twitter.com/anadoluajansi/status/1900638063799234829,AA
real,"❝Acılara, yıkıma ve aylardır çocukların yaşadıklarına rağmen bir nebze olsun üzerlerindeki psikolojiyi hafifletmeye çalışıyoruz❞

Gazze kentinin ez-Zeytun Mahallesi'nde yaşayan Yahya Keşku, Ramazan ayının simgesi olan fenerleri atık konserve kutularından yaparak çocukları",https://twitter.com/anadoluajansi/status/1897905055925219677,AA
real,"◼️ ABD Dışişleri Bakanı Marco Rubio, Kül Çarşambası’nda alnına haç işareti çizerek canlı yayına katıldı
◼️ Rubio’nun Gazze açıklamaları tepki çekti
◼️ Trump yönetimindeki dini ritüeller Rubio’nun hareketiyle yeniden gündeme geldi
❓ Amerikan siyasetindeki dini semboller neyin",https://twitter.com/anadoluajansi/status/1898105257986588943,AA
real,"• GÖZDE Güdüm Kiti, TSK'nın gücüne güç katacak
• İsrail, Gazze'de yeni bir ""açlık dalgası"" oluşturmak istiyor
• Milli Banliyö Tren Seti raylara çıkıyor",https://twitter.com/anadoluajansi/status/1897282882953007407,AA
real,"İsrail ordusunun Gazze Şeridi'nin kuzeyindeki Beyt Lahiya kentinde düzenlediği hava saldırısında 3'ü gazeteci, 9 Filistinli yaşamını yitirdi",https://twitter.com/anadoluajansi/status/1900959691158491560,AA
real,"❝Gaz yok hiçbir şey yok. Saatlerdir bir poşet ekmek için bekliyoruz❞

İsrail’in sınır kapılarını tamamen kapatması, Gazze’deki fırınların üretimlerini durdurmasına yol açtı",https://twitter.com/anadoluajansi/status/1899475410121011333,AA
real,"Gazze Şeridi'nin güneyindeki Han Yunus kentinde İsrail saldırıları sonucu yetim kalan çocukların yerleştirildiği al-Baraka Yetim Kampı'nda günlük hayat devam ediyor

Her yıl ramazan ayının 15. günü düzenlenen ""Dünya Yetimler Günü""nde kampta kalan İsrail'in yetim bıraktığı",https://twitter.com/anadoluajansi/status/1901003740796375457,AA
real,"— İyi de biz şimdi ne yapacağız? Su istiyoruz, bu su hayatın temel kaynağıdır

— Biz ne zamana kadar bu halde kalmaya devam edeceğiz? Yani maruz kaldığımız bu yıkımı kabul ettik. Şimdi de içme suyumuzu mu kesiyorlar. Su yoksa hayat yoktur

Gazze Şeridi'nin güneyindeki Refah",https://twitter.com/anadoluajansi/status/1901423237365469212,AA
real,"Filistinliler, İsrail saldırılarında ağır hasar alan İmam Şafii Camisi'nde Ramazan ayının ilk cuma namazını kıldı",https://twitter.com/anadoluajansi/status/1898086247475621919,AA
real,"Gazze Şeridi'nin güneyindeki Han Yunus kentinde bir grup Filistinli, ''kıvılcım saçar'' çevirerek Ramazan ayının gelişini kutladı",https://twitter.com/anadoluajansi/status/1899951034006737194,AA
real,"Gazze'deki su krizi devam ediyor

Gazze Şeridi'nin güneyindeki Han Yunus kentinde, derme çatma çadırlarda yaşayan yerinden edilmiş Filistinliler, su ihtiyaçlarını tankerle dağıtılan sudan bidonlara doldurarak karşılamaya çalışıyor",https://twitter.com/anadoluajansi/status/1897104782021501120,AA
real,"""❝Ben Filistinli bir kadınım, yaşıyorum ama bu bir yaşam değil❞

Dünya kadınları 8 Mart'ı kutlarken, Gazze'dekiler """"hayatta kalma savaşı"""" veriyor",https://twitter.com/anadoluajansi/status/1898398733374570585,AA
real,"""İsrail ordusuna ait bir keşif uçağı ateşkesi ihlal ederek Gazze kentinin doğusundaki Şucaiyye Mahallesi’nde saldırı gerçekleştirdi

▪️ 3 Filistinli hayatını kaybetti 
▪️ 2 kişi yaralandı",https://twitter.com/anadoluajansi/status/1898822346502242610,AA
real,"""❝Gaz yok hiçbir şey yok. Saatlerdir bir poşet ekmek için bekliyoruz❞İsrail’in sınır kapılarını tamamen kapatması, Gazze’deki fırınların üretimlerini durdurmasına yol açtı",https://twitter.com/anadoluajansi/status/1898030901793034366,AA
real,Ateşkesi ihlal eden İsrail'in Gazze'ye düzenlediği saldırıda 2 Filistinli yaşamını yitirdi,"https://t.co/g0wXjCC5V2,https://twitter.com/anadoluajansi/status/1898030901793034366",AA
real,"""Gazze Şeridi'nin güneyindeki Han Yunus kentinde bir grup Filistinli, ''kıvılcım saçar'' çevirerek Ramazan ayının gelişini kutladı",https://twitter.com/anadoluajansi/status/1899951034006737194,AA
real,"""— İyi de biz şimdi ne yapacağız? Su istiyoruz, bu su hayatın temel kaynağıdır

— Biz ne zamana kadar bu halde kalmaya devam edeceğiz? Yani maruz kaldığımız bu yıkımı kabul ettik. Şimdi de içme suyumuzu mu kesiyorlar. Su yoksa hayat yoktur
Gazze Şeridi'nin güneyindeki Refah",https://twitter.com/anadoluajansi/status/1901423237365469212,AA
real,"""Filistinliler, İsrail saldırılarında ağır hasar alan İmam Şafii Camisi'nde Ramazan ayının ilk cuma namazını kıldı",https://twitter.com/anadoluajansi/status/1898086247475621919,AA
real,"""• GÖZDE Güdüm Kiti, TSK'nın gücüne güç katacak
• İsrail, Gazze'de yeni bir """"açlık dalgası"""" oluşturmak istiyor
• Milli Banliyö Tren Seti raylara çıkıyor",https://twitter.com/anadoluajansi/status/1897282882953007407,AA
real,"Gazze kentinin ez-Zeytun Mahallesi'nde yaşayan Yahya Keşku, Ramazan ayının simgesi olan fenerleri atık konserve kutularından yaparak çocukları",https://twitter.com/anadoluajansi/status/1897905055925219677,AA
real,"""◼️ ABD Dışişleri Bakanı Marco Rubio, Kül Çarşambası’nda alnına haç işareti çizerek canlı yayına katıldı◼️ Rubio’nun Gazze açıklamaları tepki çekti◼️ Trump yönetimindeki dini ritüeller Rubio’nun hareketiyle yeniden gündeme geldi❓ Amerikan siyasetindeki dini semboller neyin",https://twitter.com/anadoluajansi/status/1898105257986588943,AA
real,"""Gazze Şeridi'nin güneyindeki Han Yunus kentinde İsrail saldırıları sonucu yetim kalan çocukların yerleştirildiği al-Baraka Yetim Kampı'nda günlük hayat devam ediyor

Her yıl ramazan ayının 15. günü düzenlenen """"Dünya Yetimler Günü""""nde kampta kalan İsrail'in yetim bıraktığı",https://twitter.com/anadoluajansi/status/1901003740796375457,AA
real,"""İsrail'in hastanelere hayati önem taşıyan cihazların girişini engellemesi yenidoğanların hayatını riske atıyorGazze’deki Hasta Dostları Hastanesi’nin yenidoğan yoğun bakım ünitesinde bulunan bebekler, yeterli ısıtmalı kuvöz bulunmaması nedeniyle yaşam mücadelesi veriyor— Bu",https://twitter.com/anadoluajansi/status/1899852894746161174,AA
real,"""İsrail ordusunun Gazze Şeridi'nin kuzeyindeki Beyt Lahiya kentinde düzenlediği hava saldırısında 3'ü gazeteci, 9 Filistinli yaşamını yitirdi",https://twitter.com/anadoluajansi/status/1900959691158491560,AA
real,"""Filistin yanlısı aktivist grubu Palestine Action, ABD Başkanı Trump’ın İskoçya’daki Turnberry golf sahasına """"Gazze satılık değil"""" yazdı",https://twitter.com/anadoluajansi/status/1898373139802763427,AA
real,"""İsrail ordusunun, ateşkese rağmen Gazze Şeridi’nin orta bölgelerine düzenlediği hava saldırısında 4 Filistinli yaşamını yitirdi",https://twitter.com/anadoluajansi/status/1900638063799234829,AA
real,"""Türk Kızılay, Türkiye'den Gazze'ye ulaştırılan ramazan yardımlarıyla yıkılan evlerinin enkazı üstünde iftar yapan ailenin görüntülerini paylaştı",https://twitter.com/anadoluajansi/status/1901257147431731348,AA
real,"""— Ramazan ayını tadamadık, hissetmedik. Evimiz ve camilerimizin hepsi enkaz

— Geçen Ramazan imkânımız vardı ve evlerimizdeydik

— Eski Ramazanlar hayırlı ve bereketliydi. Bu Ramazan gibi değildi

Tüp ve yakıt sıkıntısının yaşandığı Gazze'de Filistinliler, odun ateşiyle",https://twitter.com/anadoluajansi/status/1899294212690190470,AA
real,"""BM Raportörü Rajagopal, ABD Başkanı Trump'ın Gazze'yi """"devralma"""" ve Filistinlileri zorla yerinden etme planına ilişkin AA'ya değerlendirmelerde bulundu ⤵️

— Gazze'de yaşayan Filistinlilerin toplu olarak sınır dışı edilebileceği fikri temelde bir """"fantezi""""

— Bu asla",https://twitter.com/anadoluajansi/status/1898012007208534297,AA
real,"İsrail'in bu sabah ateşkesi bozarak Gazze Şeridi'ne başlattığı saldırılarda 404 kişi hayatını kaybetti, 562 kişi yaralandı",https://twitter.com/anadoluajansi/status/1901947739795321125,AA
real,"#İsrail, #Gazze'ye 14 hava saldırısı düzenledi",https://twitter.com/anadoluajansi/status/828830658919354368,AA
real,"Hamas, Gazze'den bugün serbest bırakılacak 6 İsrailli esirin 5'ini Nusayrat'ta Kızılhaç'a teslim etti

Serbest bırakılan İsrailli esirlerden biri Hamas üyelerini başlarından öptü

O anlar cep telefonu kamerasına yansıdı",https://twitter.com/anadoluajansi/status/1893282090797437309,AA
real,"İsrail ordusu, Gazze’ye karadan saldırı başlattı https://t.co/kYBvLGd0S3",https://twitter.com/anadoluajansi/status/1392978291070537737,AA
real,"#İsrail, #Gazze Şeridi'ndeki tünelleri betonla kapatıyor",https://twitter.com/anadoluajansi/status/891754025389109249,AA
real,"#Gazze'de #İsrail terörü: 55 şehit, 2410 yaralı
#Nakba70",https://twitter.com/anadoluajansi/status/996101066960855041,AA
real,İsrail’in yeniden saldırı başlattığı Gazze’nin Beyt Hanun kentindeki Filistinliler sığınacak bir yer bulmak için şehir merkezine doğru gitmeye başladı,https://twitter.com/anadoluajansi/status/1901985690264502607,AA
real,"#İsrail, #Gazze'de 6 katlı bir binayı böyle vurdu",https://twitter.com/anadoluajansi/status/1124782272350171136,AA
real,"Gazze'nin Cibaliye Mülteci Kampı'ndaki Filistinli bir aile, İsrail saldırılarında yıkılan evlerinin enkazında ekmek üretiyor",https://twitter.com/anadoluajansi/status/1892703275834646541,AA
real,"İsrail ordusu ateşkesi bozarak Gazze Şeridi'nin güneyindeki Han Yunus kentinde çadırlarda kalan Filistinlileri hedef aldı

Saldırı sonucu aralarında çocukların da bulunduğu yaralılar ve hayatını kaybedenlerin naaşları, Nasır Hastanesi'ne getirildi",https://twitter.com/anadoluajansi/status/1902299013233115618,AA
real,"İsrail'in ateşkesi bozarak, Gazze Şeridi'ne başlattığı saldırılar sonucu hayatını kaybedenler son yolculuklarına uğurlandı",https://twitter.com/anadoluajansi/status/1901940392137986132,AA
real,"İsrail güçleri, Gazze'deki kara operasyonlarında kentin en önemli eksenlerinden birinden çekilmek zorunda kaldı 

İsrail zırhlıları, Filistinli silahlı grupların şiddetli saldırılarıyla karşılaştı",https://twitter.com/anadoluajansi/status/1721200718822998071,AA
real,İsrail’in ateşkesi bozarak Gazze’ye başlattığı saldırılarda 200'den fazla Filistinli hayatını kaybetti,https://twitter.com/anadoluajansi/status/1901872476893614248,AA
real,"#Gazze'de #İsrail terörü

#ABD'nin #Kudüs'te büyükelçilik açmasını protesto etmek için #Gazze sınırında düzenlenen gösterilere katılan 18 Filistinli, #İsrail askerleri tarafından şehit edildi",https://twitter.com/anadoluajansi/status/995990889062387712,AA
real,İsrail ordusunun çekildiği Gazze kentindeki Şeyh Rıdvan Kliniği ve çevresi görüntülendi,https://twitter.com/anadoluajansi/status/1893511121148969275,AA
real,"Gazze'nin güneyindeki Han Yunus kentinin Mevasi bölgesinde, ramazanın ikinci gününde yerinden edilen Filistinlilere yemek dağıtıldı",https://twitter.com/anadoluajansi/status/1896262982289572057,AA
real,"İsrail'den #Gazze'ye hava saldırısı
#Nakba70",https://twitter.com/anadoluajansi/status/996089023939694593,AA
real,"İsrail askerleri, Gazze'de Salahaddin Caddesi’ni kullanarak kentin kuzey tarafına geçmeye çalışan bir Filistinliyi vurarak yaraladı",https://twitter.com/anadoluajansi/status/1728441603474293239,AA
real,"İsrail ordusu, Gazze’deki ez-Zaviye pazarının yanındaki el-Vahde Caddesi’nde yer alan Ebu Şaban ailesine ait evi hedef aldı",https://twitter.com/anadoluajansi/status/1808636846165143582,AA
real,#İsrail'den #Gazze'ye iki ayrı hava saldırısı,https://twitter.com/anadoluajansi/status/895140541050040321,AA
real,"İsrail'in bu sabah ateşkesi bozarak Gazze Şeridi'ne başlattığı saldırılarda 404 kişi hayatını kaybetti, 562 kişi yaralandı https://t.co/YbFsJJYqhl https://t.co/GlaPifFSPp",https://twitter.com/anadoluajansi/status/1901947739795321125,AA
real,"İsrail ordusu, Gazze’ye karadan saldırı başlattı",https://twitter.com/anadoluajansi/status/1392978291070537737,AA
real,"#Gazze'de #İsrail terörü: 55 şehit, 2410 yaralı https://t.co/E8BKU5RHDH

#Nakba70",https://twitter.com/anadoluajansi/status/996101066960855041,AA
real,#Gazze'de binlerce kişi #İsrail'i protesto etti,https://twitter.com/anadoluajansi/status/888481216961368066,AA
real,"İsrail ordusu ""Gazze'ye girildi"" açıklamasından geri adım attı

İsrail basını, orduyu, Gazze'ye kara operasyonu konusunda basını yanlış bilgilendirmekle eleştirdi",https://twitter.com/anadoluajansi/status/1393008029805780994,AA
real,"Elinde #TürkBayrağı taşıyan bir Filistinli de İsrail askerlerinin göstericilere müdahalesi sonucu yaralandı

#İsrail askerleri #Gazze sınırında onlarca Filistinliyi yaraladı",https://twitter.com/anadoluajansi/status/1014392873943527426,AA
real,"İsrail medyası: Netanyahu ""Gazze"" bahanesiyle yolsuzluktan yargılanmasını ertelemeye çalışıyor",https://twitter.com/anadoluajansi/status/1737508171990671567,AA
real,"İsrail, Gazze'de sivillerin ikamet ettiği dairelerin ve ticari ofislerin bulunduğu 14 katlı binayı vurdu",https://twitter.com/anadoluajansi/status/1392560205704146948,AA
real,"• 41 kişi şehit oldu
• Yaralı sayısı 1600'ü aştı
• #İsrail İHA'lar ile çadırları ateşe vermeye çalıştı

#Gazze'de İsrail terörü

#Nakba70",https://twitter.com/anadoluajansi/status/1392535064823672840,AA
real,"İsrail ordusu, Gazze'de binlerce hasta ve sivilin bulunduğu Şifa Hastanesi yerleşkesinin giriş kısmını vurdu",https://twitter.com/anadoluajansi/status/1720466586555801704,AA
real,#İsrail ablukası altında yıllardır büyük bir insani kriz yaşayan #Gazze'deki Büyük Dönüş Yürüyüşü gösterileri 17. cumasında da devam etti,https://twitter.com/anadoluajansi/status/1020374890493480960,AA
real,"• 41 kişi şehit oldu
• Yaralı sayısı 1600'ü aştı
• #İsrail İHA'lar ile çadırları ateşe vermeye çalıştı

#Gazze'de İsrail terörü

#Nakba70",https://twitter.com/anadoluajansi/status/996024867316273152,AA
real,"Gazze'deki Netzarim Koridoru'ndan çekilen İsrail, geride büyük yıkım bıraktı 

Anadolu Ajansı, ateşkesin ardından İsrail'in yoğun saldırılarına maruz kalan bölgelerdeki büyük yıkımı görüntüledi",https://twitter.com/anadoluajansi/status/1888694108333756436,AA
real,"Mermi, şarapnel, gaz kapsülü

#Gazze'deki #İsrail terörü sürüyor https://t.co/JzZf2fCp07

#Nakba70",https://twitter.com/anadoluajansi/status/996054094166003713,AA
real,"#Gazze'de İsrail terörü

#İsrail askerlerinin açtığı ateş sonucu şehit olan Filistinlilerin sayısı 43'e yükseldi https://t.co/2arBsAUukm

#Nakba70",https://twitter.com/anadoluajansi/status/996045116568678400,AA
real,"İsrail, Gazze'nin Şucaiyye Mahallesi'ndeki evleri vurdu

Çok sayıda çocuk hayatını kaybetti",https://twitter.com/anadoluajansi/status/1720821955853701539,AA
real,İsrail'in ateşkesi bozarak Gazze Şeridi'ne düzenlediği saldırılarda hayatını kaybedenlerin ve kaybolanların sayısı 322'yi geçti,https://twitter.com/anadoluajansi/status/1901907676554301615,AA
real,İsrail ordusu Gazze kentindeki Karama Hastanesi ve çevresinde geriye ağır yıkım bıraktı,https://twitter.com/anadoluajansi/status/1891940755473600823,AA
real,"#Gazze'de İsrail terörü: 41 şehit, 1693 yaralı #Nakba70",https://twitter.com/anadoluajansi/status/996029867752763392,AA
real,"• 52 kişi şehit oldu
• Yaralı sayısı 2400'ü aştı

#Gazze'deki #İsrail terörü sürüyor

#Nakba70",https://twitter.com/anadoluajansi/status/996072649053761536,AA
real,İsrail ordusunun Gazze Şeridi'nde ateşkesi ihlal ederek açtığı ateş sonucu 13 yaşındaki Filistinli bir çocuk hayatını kaybetti,https://twitter.com/anadoluajansi/status/1887222175192567923,AA
real,İsrail ordusunun abluka altındaki Gazze Şeridi'ne yaklaşık 16 ayı aşkın süre devam ettirdiği saldırılarda hedef aldığı Gazze Limanı havadan görüntülendi,https://twitter.com/anadoluajansi/status/1892242743348342945,AA
real,"İsrail, Gazze'nin doğusundaki Şucaiyye bölgesine yoğun topçu bombardımanı gerçekleştirdi, çoğunluğu çocuk olan yaralılar el-Ehli Baptist Hastanesi'ne getirildi",https://twitter.com/anadoluajansi/status/1806371916586095099,AA
real,"İsrail, Filistin topraklarının yüzde 85'ine el koydu",https://twitter.com/anadoluajansi/status/715414601257627648,AA
real,"Filistin, İsrail ile tüm ilişkilerini askıya aldı",https://twitter.com/anadoluajansi/status/888487751385051136,AA
real,[#Instagram'dan] İsrail askerlerinin gözlerini bağlayarak götürdüğü 14 yaşındaki Fevzi El-Junidi isimli Filistinli çocuk devam eden direnişin sembolü oldu,https://twitter.com/anadoluajansi/status/939554293153230849,AA
real,"Filistin Dışişleri Bakanlığı, İsrail'in Gazze Şeridi'nde nüfusun yoğun olduğu bölgelere düzenlediği saldırılarda fosfor bombası kullandığını bildirdi",https://twitter.com/anadoluajansi/status/1711840289915072537,AA
real,"Yunanistan Parlamentosu, #Filistin’i devlet olarak tanıma kararı aldı.",https://twitter.com/anadoluajansi/status/679224639827111936,AA
real,"❝Filistin topraklarında işgal, kesintisiz 10 yıllardır devam ediyor❞

❝Sessiz kalmak, bu katliama, bu soykırıma ortak olmak dünyadaki düzeni temelinden sarsan bir gelişmedir❞

Dışişleri Bakanı Fidan, İstanbul’da İslam İşbirliği Gençlik Forumu 5. Genel Kurulu’nda konuştu",https://twitter.com/anadoluajansi/status/1755916963061043346,AA
